inTp,inHd,measDtStr,otmsuplyqy,acSlrdQy,frmhsId,cunt,ph,outTp,outWs,daysuplyqy,inCo2,ec
13.42,86.28333333,20190228050000,0.0,0.0,319,0.0,0.0,-0.885,0.005,0.0,602.1833333,0.0
14.75833333,85.62833333,20190228060000,0.0,0.0,319,0.0,0.0,-0.8,0.133333333,0.0,632.0833333,0.0
15.48,87.05833333,20190228070000,0.0,0.0,319,0.0,0.0,-0.128333333,0.215,0.0,650.1333333,0.0
15.11333333,86.97166667,20190228080000,0.0,0.0,319,0.0,0.0,1.356666667,0.206666667,0.0,639.0833333,0.0
16.87666667,87.635,20190228090000,0.0,0.0,319,0.0,0.0,2.746666667,0.156666667,0.0,608.9666667,0.0
18.42666667,85.60333333,20190228100000,0.0,0.0,319,0.0,0.0,3.681666667,0.411666667,0.0,608.6333333,0.0
24.095,76.81166667,20190228110000,0.0,0.0,319,0.0,0.0,5.131666667,0.666666667,0.0,559.55,0.0
24.90333333,69.99,20190228120000,0.0,0.0,319,0.0,0.0,9.48,0.838333333,0.0,490.45,0.0
26.35333333,73.17666667,20190228130000,0.0,0.0,319,0.0,0.0,11.32,1.696666667,0.0,544.6,0.0
25.61,72.08666667,20190228140000,0.0,0.0,319,0.0,0.0,12.135,2.608333333,0.0,513.6166667,0.0
22.235,75.145,20190228150000,0.0,0.0,319,0.0,0.0,10.95666667,2.73,0.0,393.1166667,0.0
21.18333333,87.15833333,20190228160000,0.0,0.0,319,0.0,0.0,9.675,2.28,0.0,344.9166667,0.0
19.29333333,88.01333333,20190228170000,0.0,0.0,319,0.0,0.0,8.736666667,0.6,0.0,334.6833333,0.0
16.70833333,89.28666667,20190228180000,0.0,0.0,319,0.0,0.0,7.051666667,0.201666667,0.0,355.05,0.0
16.01166667,88.24666667,20190228190000,0.0,0.0,319,0.0,0.0,5.89,0.708333333,0.0,380.3,0.0
16.10166667,85.47166667,20190228200000,0.0,0.0,319,0.0,0.0,4.843333333,0.73,0.0,407.5666667,0.0
16.77166667,85.32333333,20190228210000,0.0,0.0,319,0.0,0.0,4.503333333,0.631666667,0.0,437.1333333,0.0
15.94666667,85.02,20190228220000,0.0,0.0,319,0.0,0.0,4.16,0.17,0.0,452.3,0.0
14.58833333,83.39,20190228230000,79.21104537,1046.0,319,9.859736056,5.5,2.97,0.09,0.0,460.7333333,2.675542406
15.15166667,84.845,20190301000000,0.0,0.0,319,0.0,0.0,3.98,0.423333333,0.0,477.6166667,0.0
15.19166667,87.10833333,20190301010000,0.0,0.0,319,0.0,0.0,4.206666667,0.308333333,0.0,495.0166667,0.0
14.69,89.06166667,20190301020000,0.0,0.0,319,0.0,0.0,4.228333333,0.091666667,0.0,510.1333333,0.0
14.405,89.46333333,20190301030000,0.0,0.0,319,0.0,0.0,4.206666667,0.203333333,0.0,519.1333333,0.0
14.10666667,90.58833333,20190301040000,0.0,0.0,319,0.0,0.0,4.138333333,0.211666667,0.0,530.15,0.0
14.46666667,90.69666667,20190301050000,0.0,0.0,319,0.0,0.0,3.51,0.131666667,0.0,552.7166667,0.0
15.47166667,88.83833333,20190301060000,0.0,0.0,319,0.0,0.0,3.405,0.136666667,0.0,575.6333333,0.0
15.665,88.795,20190301070000,0.0,0.0,319,0.0,0.0,3.378333333,0.381666667,0.0,584.9833333,0.0
15.44666667,85.98833333,20190509060000,0.0,0.0,319,0.0,0.0,9.596666667,0.04,0.0,482.5833333,0.0
18.88166667,79.47166667,20190509070000,0.0,0.0,319,0.0,0.0,12.77166667,0.375,0.0,448.1,0.0
21.43166667,69.63666667,20190509080000,0.0,0.0,319,0.0,0.0,15.92166667,0.356666667,0.0,435.0,0.0
24.64166667,54.33666667,20190509090000,0.0,0.0,319,0.0,0.0,17.38333333,0.371666667,0.0,385.2333333,0.0
25.86333333,54.185,20190509100000,0.0,0.0,319,0.0,0.0,19.48833333,0.766666667,0.0,358.5,0.0
28.29166667,64.81166667,20190509110000,0.0,0.0,319,0.0,0.0,19.8,1.57,0.0,347.2166667,0.0
