inTp,inHd,measDtStr,otmsuplyqy,acSlrdQy,frmhsId,cunt,ph,outTp,outWs,daysuplyqy,inCo2,ec
15.12833333,86.23333333,20171222070000,0.0,0.0,81,0.0,0.0,-0.163333333,0.111666667,0.0,480.2666667,0.0
15.90166667,87.535,20171222080000,0.0,0.0,81,0.0,0.0,0.56,0.053333333,0.0,490.2333333,0.0
16.34333333,87.53666667,20171222090000,0.0,0.0,81,0.0,0.0,2.328333333,0.115,0.0,505.7333333,0.0
16.935,88.63666667,20171222100000,0.0,0.0,81,0.0,0.0,3.548333333,0.116666667,0.0,508.4833333,0.0
16.545,88.93166667,20171222110000,0.0,0.0,81,0.0,0.0,4.48,0.0,0.0,503.7,0.0
20.73,74.925,20171222120000,0.0,0.0,81,0.0,0.0,6.626666667,0.571666667,0.0,457.55,0.0
21.37166667,65.51333333,20171222130000,0.0,0.0,81,0.0,0.0,8.058333333,0.588333333,0.0,403.7,0.0
15.32833333,81.82833333,20171024230000,0.0,1113.0,81,0.0,0.0,9.063333333,0.0,0.0,467.35,0.0
15.4,82.58,20171025000000,0.0,0.0,81,0.0,0.0,8.303333333,0.0,0.0,480.0166667,0.0
15.04,82.91,20171025010000,0.0,0.0,81,0.0,0.0,8.013333333,0.0,0.0,486.6333333,0.0
14.95333333,82.98666667,20171025020000,0.0,0.0,81,0.0,0.0,7.793333333,0.011666667,0.0,494.0333333,0.0
14.93833333,82.74333333,20171025030000,0.0,0.0,81,0.0,0.0,7.221666667,0.003333333,0.0,499.7,0.0
15.08833333,83.615,20171025040000,0.0,0.0,81,0.0,0.0,7.493333333,0.011666667,0.0,506.2,0.0
15.065,83.69,20171025050000,0.0,0.0,81,0.0,0.0,7.44,0.0,0.0,510.3833333,0.0
15.59,84.48166667,20171025060000,0.0,0.0,81,0.0,0.0,6.47,0.0,0.0,515.4,0.0
16.18666667,86.88666667,20171025070000,0.0,0.0,81,0.0,0.0,6.871666667,0.001666667,0.0,511.65,0.0
17.95,84.93,20171025080000,0.0,0.0,81,0.0,0.0,10.35666667,0.001666667,0.0,459.5833333,0.0
19.52666667,76.68666667,20171025090000,0.0,0.0,81,0.0,0.0,13.365,0.018333333,0.0,381.3333333,0.0
